lat,lon,e5_maat,e5_tdd,e5_fdd,e5_sqrt_tdd,e5_twarm,e5_tcold,e5_stl1,e5_swe
67.7724,34.182,-0.093292236328125,1373.5178833007812,1386.5432434082031,37.06100218964378,13.67169189453125,-13.26171875,3.683560609817505,0.04451840743422508
67.0656,62.9251,-3.0902278423309326,1302.3166198730469,2403.4930114746094,36.08762419269308,15.787261962890625,-19.106781005859375,2.295537233352661,0.11518751829862595
65.3149,72.8642,-3.1159985065460205,1525.9350891113281,2633.0191955566406,39.06321913400543,16.50634765625,-20.826187133789062,2.8030803203582764,0.06886414438486099
65.2338,72.5184,-2.988774538040161,1537.3882446289062,2598.1319885253906,39.20954277505549,16.53594970703125,-20.638687133789062,2.710604429244995,0.06681986153125763
69.7167,66.85,-4.1975417137146,857.385498046875,2365.1444244384766,29.28114577756265,9.18994140625,-17.437515258789062,1.1444931030273438,0.09831241518259048
70.1167,75.5833,-6.428548336029053,1094.1791076660156,3410.775863647461,33.07837825024098,13.325347900390625,-22.678070068359375,1.3841882944107056,0.08530467748641968
70.2833,68.9,-5.5437912940979,1024.0408325195312,3018.870635986328,32.00063800175758,12.914215087890625,-20.853530883789062,0.9144668579101562,0.08553697913885117
70.2755,68.8916,-5.5437912940979,1024.0408325195312,3018.870635986328,32.00063800175758,12.914215087890625,-20.853530883789062,0.9144668579101562,0.08553697913885117
70.2955,68.8835,-5.5437912940979,1024.0408325195312,3018.870635986328,32.00063800175758,12.914215087890625,-20.853530883789062,0.9144668579101562,0.08553697913885117
70.3014,68.8413,-5.517148494720459,1025.0990295410156,3010.228225708008,32.01716773140647,12.92822265625,-20.812835693359375,0.8980484008789062,0.08538495749235153
