lat,lon,region,alt_cm,alt_sd,alt_min,alt_max,n_obs,year_min,year_max,n_years,qc_flag
72.37,126.4803,Lena_RU,31.0,0.0,31.0,31.0,9,2002,2002,1,0
72.37,126.4804,Lena_RU,55.0,0.0,55.0,55.0,24,2002,2002,1,0
72.37,126.4805,Lena_RU,49.0,12.727922061357855,40.0,58.0,38,2002,2010,2,0
72.37,126.4806,Lena_RU,40.0,1.4142135623730951,39.0,41.0,17,2002,2010,2,0
72.37,126.4807,Lena_RU,33.0,0.0,33.0,33.0,12,2002,2002,1,0
72.37,126.4808,Lena_RU,47.0,0.0,47.0,47.0,25,2002,2002,1,0
72.37,126.4809,Lena_RU,41.0,1.4142135623730951,40.0,42.0,31,2002,2010,2,0
72.37,126.481,Lena_RU,38.0,0.0,38.0,38.0,7,2002,2002,1,0
72.37,126.4811,Lena_RU,38.0,0.0,38.0,38.0,7,2002,2002,1,0
72.37,126.4812,Lena_RU,41.0,0.0,41.0,41.0,9,2002,2002,1,0
72.37,126.4818,Lena_RU,47.325,7.102757680413056,37.5,54.4,51,2008,2011,4,0
72.3701,126.48,Lena_RU,32.0,0.0,32.0,32.0,3,2002,2002,1,0
72.3701,126.4801,Lena_RU,32.0,0.0,32.0,32.0,6,2002,2002,1,0
72.3701,126.4802,Lena_RU,25.0,0.0,25.0,25.0,5,2002,2002,1,0
72.3701,126.4803,Lena_RU,28.0,0.0,28.0,28.0,6,2002,2002,1,0
72.3701,126.4804,Lena_RU,43.0,0.0,43.0,43.0,11,2002,2002,1,0
72.3701,126.4805,Lena_RU,40.0,0.0,40.0,40.0,17,2002,2002,1,0
72.3701,126.4806,Lena_RU,38.0,1.4142135623730951,37.0,39.0,14,2002,2010,2,0
72.3701,126.4807,Lena_RU,41.0,0.0,41.0,41.0,14,2002,2002,1,0
72.3701,126.4808,Lena_RU,42.0,0.0,42.0,42.0,11,2002,2002,1,0
72.3701,126.4809,Lena_RU,31.0,0.0,31.0,31.0,5,2002,2002,1,0
72.3701,126.481,Lena_RU,32.0,0.0,32.0,32.0,1,2002,2002,1,0
72.3701,126.5381,Lena_RU,133.0,0.0,133.0,133.0,1,2020,2020,1,0
72.3702,126.4802,Lena_RU,29.0,0.0,29.0,29.0,2,2002,2002,1,0
72.3702,126.4803,Lena_RU,25.0,0.0,25.0,25.0,4,2002,2002,1,0
72.3702,126.4804,Lena_RU,23.0,0.0,23.0,23.0,3,2002,2002,1,0
72.3702,126.4805,Lena_RU,24.0,0.0,24.0,24.0,2,2002,2002,1,0
72.3702,126.488,Lena_RU,31.0,0.0,31.0,31.0,1,2019,2019,1,0
72.3702,126.5376,Lena_RU,144.0,0.0,144.0,144.0,1,2020,2020,1,0
72.3703,126.4742,Lena_RU,50.0,0.0,50.0,50.0,1,2005,2005,1,0
72.3703,126.4757,Lena_RU,45.5,0.0,45.5,45.5,34,1998,1998,1,0
72.3703,126.4787,Lena_RU,95.0,0.0,95.0,95.0,2,1998,1998,1,0
72.3703,126.4822,Lena_RU,54.8,4.905609034564415,49.4,60.5,36,2015,2021,5,0
72.3703,126.4829,Lena_RU,51.0,0.0,51.0,51.0,3,2017,2017,1,0
72.3704,126.5369,Lena_RU,179.0,0.0,179.0,179.0,1,2020,2020,1,0
72.3705,126.5364,Lena_RU,184.0,0.0,184.0,184.0,1,2020,2020,1,0
72.3706,126.536,Lena_RU,159.0,0.0,159.0,159.0,1,2020,2020,1,0
72.3706,126.5362,Lena_RU,200.0,0.0,200.0,200.0,1,2020,2020,1,0
72.3707,126.4755,Lena_RU,85.5,7.7781745930520225,80.0,91.0,44,1998,1999,2,1
72.3707,126.5363,Lena_RU,143.0,0.0,143.0,143.0,1,2020,2020,1,0
72.3708,126.4675,Lena_RU,51.0,0.0,51.0,51.0,1,2016,2016,1,0
72.3708,126.4887,Lena_RU,24.0,0.0,24.0,24.0,1,2019,2019,1,0
72.371,126.4855,Lena_RU,31.0,0.0,31.0,31.0,1,2019,2019,1,0
72.3712,126.4937,Lena_RU,28.0,0.0,28.0,28.0,2,2019,2019,1,0
72.3712,126.5167,Lena_RU,23.0,0.0,23.0,23.0,1,2016,2016,1,0
72.3713,126.2645,Lena_RU,58.0,0.0,58.0,58.0,1,2017,2017,1,0
72.3716,126.4803,Lena_RU,33.0,0.0,33.0,33.0,2,1998,1998,1,0
72.3717,126.4884,Lena_RU,38.0,0.0,38.0,38.0,1,2019,2019,1,0
72.3718,126.4919,Lena_RU,33.0,0.0,33.0,33.0,2,2019,2019,1,0
72.372,126.4678,Lena_RU,66.5,20.506096654409877,52.0,81.0,8,1998,1999,2,1
72.372,126.484,Lena_RU,34.0,0.0,34.0,34.0,2,1998,1998,1,0
72.3721,126.2503,Lena_RU,24.0,0.0,24.0,24.0,1,2017,2017,1,0
72.3721,126.4698,Lena_RU,79.0,0.0,79.0,79.0,1,2016,2016,1,0
72.3722,126.47,Lena_RU,43.0,0.0,43.0,43.0,1,2016,2016,1,0
72.3723,126.2506,Lena_RU,26.0,0.0,26.0,26.0,1,2017,2017,1,0
72.3723,126.4708,Lena_RU,23.0,0.0,23.0,23.0,1,2016,2016,1,0
72.3723,126.487,Lena_RU,26.0,0.0,26.0,26.0,1,1998,1998,1,0
72.3724,126.2509,Lena_RU,34.0,0.0,34.0,34.0,1,2017,2017,1,0
72.3727,126.2511,Lena_RU,27.0,0.0,27.0,27.0,1,2017,2017,1,0
72.3728,126.2514,Lena_RU,30.0,0.0,30.0,30.0,1,2017,2017,1,0
72.3729,126.2606,Lena_RU,38.0,0.0,38.0,38.0,1,2017,2017,1,0
72.3729,126.4699,Lena_RU,95.0,0.0,95.0,95.0,1,2018,2018,1,0
72.3729,126.5316,Lena_RU,108.0,0.0,108.0,108.0,1,2020,2020,1,0
72.373,126.2517,Lena_RU,27.0,0.0,27.0,27.0,1,2017,2017,1,0
72.373,126.4901,Lena_RU,34.0,0.0,34.0,34.0,1,2019,2019,1,0
72.3731,126.2517,Lena_RU,26.0,0.0,26.0,26.0,1,2017,2017,1,0
72.3731,126.4949,Lena_RU,44.62,26.488714578099106,26.0,91.0,6,2018,2022,5,0
72.3731,126.4959,Lena_RU,31.0,0.0,31.0,31.0,2,1998,1998,1,0
72.3732,126.5229,Lena_RU,27.0,0.0,27.0,27.0,1,2021,2021,1,0
72.3732,126.5232,Lena_RU,28.0,0.0,28.0,28.0,1,2021,2021,1,0
72.3732,126.5234,Lena_RU,36.0,0.0,36.0,36.0,1,2021,2021,1,0
72.3732,126.5318,Lena_RU,139.0,0.0,139.0,139.0,1,2020,2020,1,0
72.3733,126.252,Lena_RU,38.0,0.0,38.0,38.0,1,2017,2017,1,0
72.3733,126.4949,Lena_RU,47.019999999999996,24.796310209383975,29.8,90.0,6,2018,2022,5,0
72.3734,126.2464,Lena_RU,45.0,0.0,45.0,45.0,1,2017,2017,1,0
72.3734,126.2524,Lena_RU,67.0,0.0,67.0,67.0,3,2017,2017,1,0
72.3734,126.2525,Lena_RU,41.0,0.0,41.0,41.0,1,2017,2017,1,0
72.3734,126.4935,Lena_RU,26.0,0.0,26.0,26.0,1,2019,2019,1,0
72.3735,126.2492,Lena_RU,32.0,0.0,32.0,32.0,1,2017,2017,1,0
72.3735,126.2501,Lena_RU,45.0,0.0,45.0,45.0,1,2017,2017,1,0
72.3735,126.2525,Lena_RU,45.0,0.0,45.0,45.0,2,2017,2017,1,0
72.3735,126.2526,Lena_RU,36.0,0.0,36.0,36.0,1,2017,2017,1,0
72.3735,126.2541,Lena_RU,55.0,0.0,55.0,55.0,1,2017,2017,1,0
72.3735,126.5006,Lena_RU,29.0,0.0,29.0,29.0,3,1998,1998,1,0
72.3736,126.2435,Lena_RU,39.0,0.0,39.0,39.0,1,2017,2017,1,0
72.3736,126.2526,Lena_RU,60.0,0.0,60.0,60.0,1,2017,2017,1,0
72.3736,126.2527,Lena_RU,39.0,0.0,39.0,39.0,1,2017,2017,1,0
72.3736,126.4931,Lena_RU,12.0,0.0,12.0,12.0,1,2019,2019,1,0
72.3736,126.5043,Lena_RU,30.0,0.0,30.0,30.0,2,1998,1998,1,0
72.3736,126.5286,Lena_RU,108.0,0.0,108.0,108.0,1,2020,2020,1,0
72.3736,126.5292,Lena_RU,139.0,0.0,139.0,139.0,1,2020,2020,1,0
72.3736,126.5299,Lena_RU,101.0,0.0,101.0,101.0,1,2020,2020,1,0
72.3736,126.5309,Lena_RU,123.0,0.0,123.0,123.0,1,2020,2020,1,0
72.3737,126.2528,Lena_RU,50.0,0.0,50.0,50.0,2,2017,2017,1,0
72.3737,126.2529,Lena_RU,57.0,0.0,57.0,57.0,1,2017,2017,1,0
72.3737,126.4949,Lena_RU,55.4,22.38135384644995,34.5,92.0,6,2018,2022,5,0
72.3737,126.5279,Lena_RU,69.0,0.0,69.0,69.0,1,2020,2020,1,0
72.3737,126.5284,Lena_RU,87.0,0.0,87.0,87.0,1,2020,2020,1,0
72.3738,126.2418,Lena_RU,37.0,0.0,37.0,37.0,1,2017,2017,1,0
72.3738,126.2529,Lena_RU,47.0,0.0,47.0,47.0,1,2017,2017,1,0
72.3738,126.253,Lena_RU,41.0,0.0,41.0,41.0,1,2017,2017,1,0
72.3738,126.4945,Lena_RU,30.5,0.0,30.5,30.5,27,2002,2002,1,0
72.3738,126.5089,Lena_RU,32.0,0.0,32.0,32.0,2,1998,1998,1,0
72.3739,126.2414,Lena_RU,35.0,0.0,35.0,35.0,1,2017,2017,1,0
72.3739,126.2531,Lena_RU,39.0,0.0,39.0,39.0,1,2017,2017,1,0
72.3739,126.4955,Lena_RU,41.0,0.0,41.0,41.0,27,2002,2002,1,0
72.3739,126.5273,Lena_RU,54.0,0.0,54.0,54.0,1,2020,2020,1,0
72.3739,126.5276,Lena_RU,71.0,0.0,71.0,71.0,1,2020,2020,1,0
72.374,126.2409,Lena_RU,31.0,0.0,31.0,31.0,1,2017,2017,1,0
72.374,126.2532,Lena_RU,53.0,0.0,53.0,53.0,1,2017,2017,1,0
72.374,126.4949,Lena_RU,53.1,22.49544398317135,37.1,92.0,6,2018,2022,5,0
72.374,126.4956,Lena_RU,34.0,0.0,34.0,34.0,1,2002,2002,1,0
72.374,126.4971,Lena_RU,39.0,0.0,39.0,39.0,1141,2015,2015,1,0
72.374,126.5124,Lena_RU,34.0,0.0,34.0,34.0,2,1998,1998,1,0
72.374,126.5254,Lena_RU,92.0,0.0,92.0,92.0,1,2020,2020,1,0
72.374,126.5256,Lena_RU,86.0,0.0,86.0,86.0,1,2020,2020,1,0
72.374,126.5259,Lena_RU,94.0,0.0,94.0,94.0,1,2020,2020,1,0
72.374,126.5261,Lena_RU,99.0,0.0,99.0,99.0,1,2020,2020,1,0
72.374,126.5263,Lena_RU,82.0,0.0,82.0,82.0,1,2020,2020,1,0
72.374,126.5269,Lena_RU,70.0,0.0,70.0,70.0,1,2020,2020,1,0
72.3741,126.2532,Lena_RU,40.0,0.0,40.0,40.0,1,2017,2017,1,0
72.3741,126.4957,Lena_RU,32.0,0.0,32.0,32.0,1,2002,2002,1,0
72.3741,126.4973,Lena_RU,15.0,0.0,15.0,15.0,1,2016,2016,1,0
72.3742,126.2403,Lena_RU,38.0,0.0,38.0,38.0,1,2017,2017,1,0
72.3742,126.2533,Lena_RU,31.0,0.0,31.0,31.0,1,2017,2017,1,0
72.3742,126.4947,Lena_RU,22.0,0.0,22.0,22.0,1,2019,2019,1,0
72.3742,126.4959,Lena_RU,41.0,0.0,41.0,41.0,2,2012,2012,1,0
72.3742,126.5164,Lena_RU,36.0,0.0,36.0,36.0,3,1998,1998,1,0
72.3742,126.5211,Lena_RU,55.0,0.0,55.0,55.0,1,2020,2020,1,0
72.3743,126.2376,Lena_RU,45.0,0.0,45.0,45.0,1,2017,2017,1,0
72.3743,126.2382,Lena_RU,37.0,0.0,37.0,37.0,1,2017,2017,1,0
72.3743,126.2386,Lena_RU,57.0,0.0,57.0,57.0,1,2017,2017,1,0
72.3743,126.2393,Lena_RU,46.0,0.0,46.0,46.0,1,2017,2017,1,0
72.3743,126.5078,Lena_RU,38.0,0.0,38.0,38.0,1,2019,2019,1,0
72.3744,126.2535,Lena_RU,32.0,0.0,32.0,32.0,1,2017,2017,1,0
72.3744,126.5203,Lena_RU,26.0,0.0,26.0,26.0,1,1998,1998,1,0
72.3744,126.5224,Lena_RU,29.0,0.0,29.0,29.0,2,1998,1998,1,0
72.3744,126.5246,Lena_RU,64.0,0.0,64.0,64.0,1,1998,1998,1,0
72.3746,126.2365,Lena_RU,40.0,0.0,40.0,40.0,1,2017,2017,1,0
72.3746,126.2535,Lena_RU,28.0,0.0,28.0,28.0,1,2017,2017,1,0
72.3746,126.4938,Lena_RU,26.0,0.0,26.0,26.0,1,2019,2019,1,0
72.3748,126.2353,Lena_RU,26.0,0.0,26.0,26.0,1,2017,2017,1,0
72.3748,126.524,Lena_RU,51.0,0.0,51.0,51.0,1,2020,2020,1,0
72.3749,126.2354,Lena_RU,25.0,0.0,25.0,25.0,1,2017,2017,1,0
72.3749,126.2535,Lena_RU,25.0,0.0,25.0,25.0,1,2017,2017,1,0
72.3749,126.5106,Lena_RU,49.0,0.0,49.0,49.0,2,2019,2019,1,0
72.375,126.4987,Lena_RU,30.0,0.0,30.0,30.0,1,2018,2018,1,0
72.3751,126.2537,Lena_RU,30.0,0.0,30.0,30.0,1,2017,2017,1,0
72.3752,126.2617,Lena_RU,32.0,0.0,32.0,32.0,1,2016,2016,1,0
72.3752,126.2627,Lena_RU,22.0,0.0,22.0,22.0,1,2016,2016,1,0
72.3752,126.4986,Lena_RU,52.0,0.0,52.0,52.0,1,2018,2018,1,0
72.3752,126.5081,Lena_RU,37.0,0.0,37.0,37.0,1,2019,2019,1,0
72.3755,126.249,Lena_RU,14.0,0.0,14.0,14.0,1,2016,2016,1,0
72.3755,126.4698,Lena_RU,87.0,0.0,87.0,87.0,1,2001,2001,1,0
72.3755,126.5042,Lena_RU,29.0,0.0,29.0,29.0,2,2001,2001,1,0
72.3755,126.5153,Lena_RU,48.0,0.0,48.0,48.0,1,2020,2020,1,0
72.3756,126.4481,Lena_RU,101.0,0.0,101.0,101.0,1,2020,2020,1,0
72.3756,126.465,Lena_RU,80.0,0.0,80.0,80.0,1,2001,2001,1,0
72.3756,126.478,Lena_RU,47.0,0.0,47.0,47.0,1,2001,2001,1,0
72.3756,126.4813,Lena_RU,28.0,0.0,28.0,28.0,1,2001,2001,1,0
72.3756,126.4837,Lena_RU,32.0,0.0,32.0,32.0,1,2001,2001,1,0
72.3757,126.4836,Lena_RU,37.0,0.0,37.0,37.0,1,2001,2001,1,0
72.3758,126.4607,Lena_RU,98.0,0.0,98.0,98.0,1,2001,2001,1,0
72.3758,126.5139,Lena_RU,40.0,0.0,40.0,40.0,2,2019,2019,1,0
72.3759,126.5105,Lena_RU,41.0,0.0,41.0,41.0,2,2019,2019,1,0
72.3759,126.5245,Lena_RU,109.0,0.0,109.0,109.0,1,2020,2020,1,0
72.376,126.5249,Lena_RU,113.0,0.0,113.0,113.0,1,2020,2020,1,0
72.376,126.5251,Lena_RU,80.0,0.0,80.0,80.0,1,2020,2020,1,0
72.3761,126.4452,Lena_RU,138.0,0.0,138.0,138.0,1,2020,2020,1,0
72.3762,126.2486,Lena_RU,51.1,6.7331270595467005,41.0,59.5,12,2014,2021,5,0
72.3762,126.5267,Lena_RU,112.0,0.0,112.0,112.0,1,2020,2020,1,0
72.3764,126.5283,Lena_RU,119.0,0.0,119.0,119.0,1,2020,2020,1,0
72.3765,126.4892,Lena_RU,83.0,0.0,83.0,83.0,5,1998,1998,1,0
72.3765,126.5057,Lena_RU,40.0,0.0,40.0,40.0,1,2019,2019,1,0
72.3765,126.5276,Lena_RU,116.0,0.0,116.0,116.0,1,2020,2020,1,0
72.3766,126.443,Lena_RU,150.0,0.0,150.0,150.0,1,2020,2020,1,0
72.3766,126.5288,Lena_RU,128.0,0.0,128.0,128.0,1,2020,2020,1,0
72.3767,126.5294,Lena_RU,129.0,0.0,129.0,129.0,1,2020,2020,1,0
72.3768,126.5305,Lena_RU,121.0,0.0,121.0,121.0,1,2020,2020,1,0
72.3769,126.5148,Lena_RU,56.0,0.0,56.0,56.0,2,2019,2019,1,0
72.3769,126.5256,Lena_RU,123.0,0.0,123.0,123.0,1,2020,2020,1,0
72.377,126.5095,Lena_RU,60.0,0.0,60.0,60.0,1,2020,2020,1,0
72.3774,126.4798,Lena_RU,98.1,0.0,98.1,98.1,14,2021,2021,1,0
72.3778,126.4566,Lena_RU,81.0,0.0,81.0,81.0,1,1998,1998,1,0
72.3782,126.4609,Lena_RU,85.0,0.0,85.0,85.0,1,1998,1998,1,0
72.3782,126.5181,Lena_RU,56.0,0.0,56.0,56.0,1,2019,2019,1,0
72.3787,126.4687,Lena_RU,63.0,0.0,63.0,63.0,1,1998,1998,1,0
72.3789,126.4728,Lena_RU,45.0,0.0,45.0,45.0,1,2001,2001,1,0
72.379,126.4965,Lena_RU,35.0,0.0,35.0,35.0,1,2020,2020,1,0
72.3791,126.4724,Lena_RU,71.0,0.0,71.0,71.0,1,1998,1998,1,0
72.3794,126.3902,Lena_RU,58.0,0.0,58.0,58.0,1,2013,2013,1,0
72.3794,126.4852,Lena_RU,41.0,0.0,41.0,41.0,1,2019,2019,1,0
72.3794,126.4945,Lena_RU,45.0,0.0,45.0,45.0,2,2019,2019,1,0
72.3794,126.4946,Lena_RU,41.0,0.0,41.0,41.0,2,2019,2019,1,0
72.3796,126.4792,Lena_RU,36.0,0.0,36.0,36.0,1,1998,1998,1,0
72.3796,126.4944,Lena_RU,42.0,0.0,42.0,42.0,2,2019,2019,1,0
72.3797,126.4804,Lena_RU,76.0,0.0,76.0,76.0,1,1998,1998,1,0
72.3799,126.482,Lena_RU,51.0,0.0,51.0,51.0,1,1998,1998,1,0
72.3802,126.4872,Lena_RU,40.0,0.0,40.0,40.0,2,1998,1998,1,0
72.3803,126.4049,Lena_RU,40.0,0.0,40.0,40.0,1,2005,2005,1,0
72.3803,126.4862,Lena_RU,14.0,0.0,14.0,14.0,1,2019,2019,1,0
72.3805,126.4071,Lena_RU,29.0,0.0,29.0,29.0,2,2013,2013,1,0
72.3805,126.4723,Lena_RU,79.0,0.0,79.0,79.0,1,2020,2020,1,0
72.3808,126.394,Lena_RU,35.0,0.0,35.0,35.0,1,2013,2013,1,0
72.3808,126.4949,Lena_RU,31.0,0.0,31.0,31.0,2,1998,1998,1,0
72.3813,126.4948,Lena_RU,54.3,0.0,54.3,54.3,7,2021,2021,1,0
72.3814,126.4792,Lena_RU,70.0,0.0,70.0,70.0,1,2020,2020,1,0
72.3816,126.5035,Lena_RU,34.0,0.0,34.0,34.0,2,1998,1998,1,0
72.3817,126.4609,Lena_RU,90.0,0.0,90.0,90.0,1,1998,1998,1,0
72.3818,126.4635,Lena_RU,87.0,0.0,87.0,87.0,1,1998,1998,1,0
72.3818,126.4827,Lena_RU,40.0,0.0,40.0,40.0,1,2020,2020,1,0
72.3818,126.483,Lena_RU,33.0,0.0,33.0,33.0,1,2018,2018,1,0
72.3818,126.5077,Lena_RU,22.0,0.0,22.0,22.0,1,1998,1998,1,0
72.3819,126.4699,Lena_RU,66.0,0.0,66.0,66.0,1,1998,1998,1,0
72.3821,126.4728,Lena_RU,30.0,0.0,30.0,30.0,1,2001,2001,1,0
72.3822,126.3977,Lena_RU,33.1,0.0,33.1,33.1,1,2013,2013,1,0
72.3824,126.4276,Lena_RU,15.0,0.0,15.0,15.0,1,2016,2016,1,0
72.3825,126.4278,Lena_RU,40.0,0.0,40.0,40.0,1,2016,2016,1,0
72.3827,126.4697,Lena_RU,82.0,0.0,82.0,82.0,1,2018,2018,1,0
72.3833,126.4882,Lena_RU,35.0,0.0,35.0,35.0,2,1998,1998,1,0
72.3836,126.4014,Lena_RU,36.0,0.0,36.0,36.0,1,2013,2013,1,0
72.3846,126.4952,Lena_RU,18.0,0.0,18.0,18.0,1,1998,1998,1,0
72.385,126.4054,Lena_RU,51.0,0.0,51.0,51.0,1,2013,2013,1,0
72.385,126.4822,Lena_RU,63.0,0.0,63.0,63.0,1,2001,2001,1,0
72.3851,126.4978,Lena_RU,91.0,0.0,91.0,91.0,1,1998,1998,1,0
72.3852,126.4995,Lena_RU,99.0,0.0,99.0,99.0,1,2001,2001,1,0
72.3864,126.409,Lena_RU,42.0,0.0,42.0,42.0,1,2013,2013,1,0
72.3866,126.4934,Lena_RU,62.0,0.0,62.0,62.0,1,2019,2019,1,0
72.3874,126.4791,Lena_RU,57.0,0.0,57.0,57.0,1,2018,2018,1,0
72.3874,126.4896,Lena_RU,51.0,0.0,51.0,51.0,1,2019,2019,1,0
72.3874,126.4925,Lena_RU,21.0,0.0,21.0,21.0,1,2001,2001,1,0
72.3878,126.4126,Lena_RU,18.3,0.0,18.3,18.3,1,2013,2013,1,0
72.3878,126.4905,Lena_RU,46.0,0.0,46.0,46.0,1,2021,2021,1,0
72.3878,126.4908,Lena_RU,76.0,0.0,76.0,76.0,1,2021,2021,1,0
72.3878,126.4911,Lena_RU,89.0,0.0,89.0,89.0,1,2021,2021,1,0
72.388,126.4794,Lena_RU,73.0,0.0,73.0,73.0,1,2001,2001,1,0
72.3886,126.434,Lena_RU,53.0,0.0,53.0,53.0,1,2016,2016,1,0
72.3889,126.4256,Lena_RU,20.0,0.0,20.0,20.0,1,2013,2013,1,0
72.3889,126.4852,Lena_RU,46.0,0.0,46.0,46.0,1,2016,2016,1,0
72.389,126.4167,Lena_RU,50.0,0.0,50.0,50.0,1,2013,2013,1,0
72.3903,126.4212,Lena_RU,45.0,0.0,45.0,45.0,1,2013,2013,1,0
72.3905,126.8037,Lena_RU,28.5,0.0,28.5,28.5,6,2019,2019,1,0
72.3906,126.8037,Lena_RU,25.0,0.0,25.0,25.0,2,2019,2019,1,0
72.3906,126.8038,Lena_RU,29.5,0.0,29.5,29.5,7,2019,2019,1,0
72.3906,126.8039,Lena_RU,45.0,0.0,45.0,45.0,6,2019,2019,1,0
72.3907,126.8039,Lena_RU,41.0,0.0,41.0,41.0,7,2019,2019,1,0
72.3907,126.804,Lena_RU,48.0,0.0,48.0,48.0,11,2019,2019,1,0
72.3907,126.8041,Lena_RU,45.0,0.0,45.0,45.0,2,2019,2019,1,0
72.3908,126.8041,Lena_RU,43.0,0.0,43.0,43.0,8,2019,2019,1,0
72.3908,126.8042,Lena_RU,31.5,0.0,31.5,31.5,3,2019,2019,1,0
72.3915,126.4255,Lena_RU,83.0,0.0,83.0,83.0,1,2013,2013,1,0
72.3971,126.4416,Lena_RU,100.0,0.0,100.0,100.0,1,2013,2013,1,0
72.3971,126.443,Lena_RU,100.0,0.0,100.0,100.0,2,2013,2013,1,0
72.3972,126.4401,Lena_RU,100.0,0.0,100.0,100.0,1,2013,2013,1,0
72.3973,126.4385,Lena_RU,100.0,0.0,100.0,100.0,1,2013,2013,1,0
72.4032,127.4126,Lena_RU,44.0,0.0,44.0,44.0,1,2021,2021,1,0
72.4068,127.4082,Lena_RU,38.0,0.0,38.0,38.0,1,2021,2021,1,0
72.4102,127.4083,Lena_RU,43.0,0.0,43.0,43.0,1,2021,2021,1,0
72.42,126.4632,Lena_RU,26.0,0.0,26.0,26.0,1,2013,2013,1,0
72.4209,126.4638,Lena_RU,43.0,0.0,43.0,43.0,1,2013,2013,1,0
72.4217,126.4643,Lena_RU,40.0,0.0,40.0,40.0,1,2013,2013,1,0
72.4226,126.4629,Lena_RU,100.0,0.0,100.0,100.0,1,2013,2013,1,0
72.4227,126.4643,Lena_RU,53.0,0.0,53.0,53.0,1,2013,2013,1,0
72.4236,126.4633,Lena_RU,43.0,0.0,43.0,43.0,1,2013,2013,1,0
72.4244,126.4631,Lena_RU,50.0,0.0,50.0,50.0,1,2013,2013,1,0
72.4253,126.463,Lena_RU,60.0,0.0,60.0,60.0,1,2013,2013,1,0
72.4262,126.4628,Lena_RU,90.0,0.0,90.0,90.0,1,2013,2013,1,0
72.4271,126.4628,Lena_RU,95.0,0.0,95.0,95.0,1,2013,2013,1,0
72.428,126.4626,Lena_RU,100.0,0.0,100.0,100.0,1,2013,2013,1,0
72.4416,126.4332,Lena_RU,45.0,0.0,45.0,45.0,1,2005,2005,1,0
72.4695,126.2825,Lena_RU,28.0,0.0,28.0,28.0,1,2016,2016,1,0
72.4701,126.2793,Lena_RU,17.0,0.0,17.0,17.0,1,2016,2016,1,0
72.4727,126.25,Lena_RU,16.0,0.0,16.0,16.0,1,2016,2016,1,0
72.4742,126.2316,Lena_RU,17.0,0.0,17.0,17.0,1,2016,2016,1,0
72.4764,126.2794,Lena_RU,19.0,0.0,19.0,19.0,1,2016,2016,1,0
72.4765,126.2753,Lena_RU,12.0,0.0,12.0,12.0,1,2016,2016,1,0
72.4766,126.2636,Lena_RU,13.0,0.0,13.0,13.0,1,2016,2016,1,0
72.4766,126.2728,Lena_RU,15.0,0.0,15.0,15.0,1,2016,2016,1,0
72.477,126.2676,Lena_RU,13.0,0.0,13.0,13.0,1,2016,2016,1,0
72.4771,126.262,Lena_RU,17.0,0.0,17.0,17.0,1,2016,2016,1,0
72.4971,127.2398,Lena_RU,37.0,0.0,37.0,37.0,1,2021,2021,1,0
72.5012,128.0452,Lena_RU,30.5,2.1213203435596424,29.0,32.0,2,2015,2016,2,0
72.5012,128.0453,Lena_RU,33.0,0.0,33.0,33.0,1,2015,2015,1,0
72.5012,128.0454,Lena_RU,29.0,0.0,29.0,29.0,1,2016,2016,1,0
72.5013,128.045,Lena_RU,25.0,0.0,25.0,25.0,1,2016,2016,1,0
72.5013,128.0451,Lena_RU,29.0,0.0,29.0,29.0,1,2015,2015,1,0
72.5014,128.0446,Lena_RU,27.3,0.0,27.3,27.3,1,2016,2016,1,0
72.5014,128.0448,Lena_RU,32.5,7.7781745930520225,27.0,38.0,2,2015,2016,2,0
72.5014,128.045,Lena_RU,35.0,0.0,35.0,35.0,1,2015,2015,1,0
72.5015,128.0442,Lena_RU,27.0,0.0,27.0,27.0,1,2016,2016,1,0
72.5015,128.0444,Lena_RU,32.7,0.0,32.7,32.7,1,2016,2016,1,0
72.5015,128.0445,Lena_RU,27.0,0.0,27.0,27.0,1,2015,2015,1,0
72.5015,128.0447,Lena_RU,42.3,0.0,42.3,42.3,1,2015,2015,1,0
72.5016,128.0441,Lena_RU,26.7,0.0,26.7,26.7,1,2016,2016,1,0
72.5016,128.0444,Lena_RU,25.3,0.0,25.3,25.3,1,2015,2015,1,0
72.5016,128.0474,Lena_RU,49.0,0.0,49.0,49.0,1,2015,2015,1,0
72.5016,128.0475,Lena_RU,64.3,0.0,64.3,64.3,1,2015,2015,1,0
72.5016,128.0477,Lena_RU,28.3,0.0,28.3,28.3,1,2016,2016,1,0
72.5017,128.0438,Lena_RU,29.0,0.0,29.0,29.0,1,2016,2016,1,0
72.5017,128.0439,Lena_RU,36.0,0.0,36.0,36.0,1,2016,2016,1,0
72.5017,128.044,Lena_RU,29.0,0.0,29.0,29.0,1,2015,2015,1,0
72.5017,128.0442,Lena_RU,27.7,0.0,27.7,27.7,1,2015,2015,1,0
72.5017,128.0475,Lena_RU,33.3,0.0,33.3,33.3,1,2016,2016,1,0
72.5017,128.0476,Lena_RU,46.3,0.0,46.3,46.3,1,2016,2016,1,0
72.5018,128.0435,Lena_RU,33.3,0.0,33.3,33.3,1,2016,2016,1,0
72.5018,128.0438,Lena_RU,30.3,0.0,30.3,30.3,1,2015,2015,1,0
72.5018,128.0471,Lena_RU,43.7,0.0,43.7,43.7,1,2015,2015,1,0
72.5018,128.0473,Lena_RU,44.3,0.0,44.3,44.3,1,2016,2016,1,0
72.5019,128.0431,Lena_RU,27.3,0.0,27.3,27.3,1,2016,2016,1,0
