proto,target,family,anchor,pseudo,resid,r,lam,rmse,bias,sd,n,nseed,name
half,Lena,anchored,stefan,none,ridge,0.0,0.75,17.794,1.9720000000000002,0.0,1518,3,Stefan 앵커 + 선형 잔차(λ=0.75)
half,Lena,anchored,stefan,none,ridge,0.0,1.0,19.257,0.17499999999999996,0.0,1518,3,Stefan 앵커 + 선형 잔차(λ=1)
half,Lena,anchored,stefan,stefan,catboost,0.5,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,catboost,0.5,0.25,16.188,7.469,0.014422205101853628,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,catboost,0.5,0.5,16.223333333333333,7.575333333333333,0.028589042189857212,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,catboost,0.5,0.75,16.263666666666666,7.681,0.04212283624512175,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,catboost,0.5,1.0,16.308,7.786666666666666,0.05532630477449122,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,catboost,1.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,catboost,1.0,0.25,16.167666666666666,7.473,0.01903505538036011,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,catboost,1.0,0.5,16.186666666666667,7.582333333333334,0.038552993831002635,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,catboost,1.0,0.75,16.213333333333335,7.692,0.05904518044119702,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,catboost,1.0,1.0,16.248,7.801666666666667,0.07954244150137654,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,catboost,2.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,catboost,2.0,0.25,16.163,7.465333333333334,0.01014889156509202,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,catboost,2.0,0.5,16.180333333333333,7.5680000000000005,0.021126602503319984,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,catboost,2.0,0.75,16.208,7.670999999999999,0.034044089061098695,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,catboost,2.0,1.0,16.246333333333336,7.773333333333333,0.0480138868800827,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,catboost,5.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,catboost,5.0,0.25,16.161,7.455333333333333,0.002645751311064635,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,catboost,5.0,0.5,16.177333333333333,7.547999999999999,0.00665832811847797,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,catboost,5.0,0.75,16.205,7.640333333333333,0.010816653826389914,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,catboost,5.0,1.0,16.244333333333334,7.732666666666667,0.0161658075373095,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,catboost,10.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,catboost,10.0,0.25,16.157,7.474666666666667,0.006557438524303784,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,catboost,10.0,0.5,16.170333333333332,7.586666666666667,0.016010413278031273,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,catboost,10.0,0.75,16.197666666666667,7.698333333333333,0.028005951748392002,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,catboost,10.0,1.0,16.238333333333333,7.809333333333334,0.04166933324800457,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,mlp,0.5,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,mlp,0.5,0.25,16.18,7.438,0.026888659319497035,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,mlp,0.5,0.5,16.205666666666666,7.513000000000001,0.05519359866264654,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,mlp,0.5,0.75,16.234333333333336,7.588333333333334,0.08434650753489069,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,mlp,0.5,1.0,16.266666666666666,7.663666666666667,0.11408038101853042,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,mlp,1.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,mlp,1.0,0.25,16.153333333333332,7.358333333333333,0.01950213663508051,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,mlp,1.0,0.5,16.151,7.353333333333334,0.0383144881213364,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,mlp,1.0,0.75,16.150000000000002,7.3486666666666665,0.057375953151124454,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,mlp,1.0,1.0,16.149666666666665,7.344,0.0761205184778272,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,mlp,2.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,mlp,2.0,0.25,16.126,7.339666666666666,0.01153256259466841,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,mlp,2.0,0.5,16.095666666666666,7.316666666666666,0.023245071162149404,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,mlp,2.0,0.75,16.066666666666666,7.292999999999999,0.035529330606320825,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,mlp,2.0,1.0,16.039,7.2700000000000005,0.047444704657105735,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,mlp,5.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,mlp,5.0,0.25,16.152,7.376666666666668,0.008717797887082017,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,mlp,5.0,0.5,16.147666666666666,7.390666666666667,0.018583146486355544,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,mlp,5.0,0.75,16.143333333333334,7.404333333333334,0.027646579052994148,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,mlp,5.0,1.0,16.14,7.418666666666667,0.03764306044943914,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,mlp,10.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,mlp,10.0,0.25,16.155333333333335,7.369666666666667,0.010115993936996965,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,mlp,10.0,0.5,16.153333333333332,7.376666666666666,0.020550750189063598,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,mlp,10.0,0.75,16.152,7.383333333333333,0.030347981810988463,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,mlp,10.0,1.0,16.151333333333334,7.390000000000001,0.040525712002793327,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,ridge,0.5,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,ridge,0.5,0.25,17.113666666666667,8.652666666666667,0.0186100331362766,1518,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,ridge,0.5,0.5,18.224666666666668,9.941666666666666,0.042665364563465355,1518,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,ridge,0.5,0.75,19.464,11.231333333333334,0.06876772498781657,1518,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,ridge,0.5,1.0,20.809,12.520333333333333,0.09738583059151874,1518,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=0.5)
half,Lena,anchored,stefan,stefan,ridge,1.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,ridge,1.0,0.25,16.885,8.424999999999999,0.008000000000002228,1518,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,ridge,1.0,0.5,17.71,9.485999999999999,0.018000000000000682,1518,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,ridge,1.0,0.75,18.618666666666666,10.548,0.02900574655707605,1518,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,ridge,1.0,1.0,19.599666666666668,11.609333333333334,0.04100406483914823,1518,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=1)
half,Lena,anchored,stefan,stefan,ridge,2.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,ridge,2.0,0.25,16.482,7.9576666666666656,0.003605551275464947,1518,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,ridge,2.0,0.5,16.833000000000002,8.552,0.007211102550927431,1518,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,ridge,2.0,0.75,17.209333333333333,9.146666666666667,0.011676186592089499,1518,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,ridge,2.0,1.0,17.609333333333336,9.741666666666667,0.016258331197676477,1518,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=2)
half,Lena,anchored,stefan,stefan,ridge,5.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,ridge,5.0,0.25,16.353666666666665,7.7139999999999995,0.0025166114784251886,1518,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,ridge,5.0,0.5,16.56233333333333,8.065666666666667,0.005033222956848318,1518,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,ridge,5.0,0.75,16.782666666666668,8.416666666666666,0.007505553499465038,1518,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,ridge,5.0,1.0,17.014,8.768,0.01053565375285356,1518,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=5)
half,Lena,anchored,stefan,stefan,ridge,10.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,ridge,10.0,0.25,16.32466666666667,7.664666666666666,0.0011547005383780989,1518,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,ridge,10.0,0.5,16.500666666666664,7.9656666666666665,0.0028867513459490926,1518,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,ridge,10.0,0.75,16.686666666666667,8.267333333333333,0.004618802153516497,1518,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan,ridge,10.0,1.0,16.880666666666666,8.569,0.006350852961087491,1518,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=10)
half,Lena,anchored,stefan,stefan_cci,catboost,0.5,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,catboost,0.5,0.25,15.418666666666667,5.741333333333333,0.005773502691895878,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,catboost,0.5,0.5,14.843333333333334,4.1193333333333335,0.011846237095944295,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,catboost,0.5,0.75,14.450000000000001,2.497333333333333,0.03100000000000014,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,catboost,0.5,1.0,14.253666666666666,0.8753333333333334,0.06438426308760066,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,catboost,1.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,catboost,1.0,0.25,15.411999999999999,5.682666666666667,0.016093476939431875,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,catboost,1.0,0.5,14.843666666666666,4.002,0.030088757590391854,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,catboost,1.0,0.75,14.473333333333334,2.322,0.04400378771575623,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,catboost,1.0,1.0,14.315666666666667,0.6416666666666666,0.05921430007467254,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,catboost,2.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,catboost,2.0,0.25,15.386666666666665,5.627333333333333,0.02203028218914526,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,catboost,2.0,0.5,14.805,3.891,0.03815756805667698,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,catboost,2.0,0.75,14.435,2.1553333333333335,0.047634021455259246,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,catboost,2.0,1.0,14.293,0.41966666666666663,0.049487372126634614,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,catboost,5.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=5)
half,Lena,anchored,stefan,stefan_cci,catboost,5.0,0.25,15.395666666666665,5.646,0.008504900548115124,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=5)
half,Lena,anchored,stefan,stefan_cci,catboost,5.0,0.5,14.829333333333333,3.9290000000000003,0.011239810200057822,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=5)
half,Lena,anchored,stefan,stefan_cci,catboost,5.0,0.75,14.479999999999999,2.2116666666666664,0.009539392014170105,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=5)
half,Lena,anchored,stefan,stefan_cci,catboost,5.0,1.0,14.363999999999999,0.49466666666666664,0.007810249675906306,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=5)
half,Lena,anchored,stefan,stefan_cci,catboost,10.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=10)
half,Lena,anchored,stefan,stefan_cci,catboost,10.0,0.25,15.421666666666667,5.707666666666667,0.005686240703077377,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=10)
half,Lena,anchored,stefan,stefan_cci,catboost,10.0,0.5,14.872666666666667,4.0520000000000005,0.015044378795196751,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=10)
half,Lena,anchored,stefan,stefan_cci,catboost,10.0,0.75,14.530333333333333,2.397,0.027537852736429627,1518,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=10)
half,Lena,anchored,stefan,stefan_cci,catboost,10.0,1.0,14.409333333333334,0.741,0.043844421918111554,1518,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=10)
half,Lena,anchored,stefan,stefan_cci,mlp,0.5,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,mlp,0.5,0.25,15.317333333333332,5.397666666666667,0.027537852736430637,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,mlp,0.5,0.5,14.714333333333334,3.4323333333333337,0.05299371031861598,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,mlp,0.5,0.75,14.378,1.4666666666666668,0.0790189850605535,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,mlp,0.5,1.0,14.326,-0.49899999999999994,0.10844814429025491,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=0.5)
half,Lena,anchored,stefan,stefan_cci,mlp,1.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,mlp,1.0,0.25,15.394333333333334,5.464333333333333,0.030664855018952226,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,mlp,1.0,0.5,14.863999999999999,3.5656666666666665,0.06907242575731644,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,mlp,1.0,0.75,14.591999999999999,1.667,0.1162024096135701,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,mlp,1.0,1.0,14.592333333333334,-0.2313333333333333,0.1692109137536151,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=1)
half,Lena,anchored,stefan,stefan_cci,mlp,2.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,mlp,2.0,0.25,15.376333333333335,5.446333333333333,0.06068223243531277,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,mlp,2.0,0.5,14.817333333333332,3.5293333333333337,0.11207289294621263,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,mlp,2.0,0.75,14.507,1.6126666666666667,0.15062204353944986,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,mlp,2.0,1.0,14.459999999999999,-0.304,0.17241519654601115,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=2)
half,Lena,anchored,stefan,stefan_cci,mlp,5.0,0.0,16.157,7.363,0.0,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=5)
half,Lena,anchored,stefan,stefan_cci,mlp,5.0,0.25,15.410666666666666,5.4943333333333335,0.05650073745831428,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=5)
half,Lena,anchored,stefan,stefan_cci,mlp,5.0,0.5,14.889333333333333,3.625666666666666,0.11200595222278772,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=5)
half,Lena,anchored,stefan,stefan_cci,mlp,5.0,0.75,14.618,1.757,0.16555663683464966,1518,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=5)
