season_id,site_key,season_year,date,model,fold,D_obs,D_pred,phase,split,calib_used,_support
ID02_A|2023,ID02_A,2023,2023-10-27,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-28,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-29,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-30,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-31,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-09-08,static,ID02,32.74939919210513,47.17163306363269,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-09,static,ID02,32.60622622300809,48.69810625486435,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-10,static,ID02,38.63221016561965,49.386072124921874,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-16,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-17,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-18,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-19,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-20,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-21,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-22,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-23,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-24,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-25,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-26,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-27,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-28,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-29,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-30,static,ID02,0.0,50.560528591974,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-10-01,static,ID02,0.0,50.560528591974,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-02,static,ID02,0.0,50.560528591974,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-05,static,ID02,38.393393393393396,51.55715984927987,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-06,static,ID02,34.46872322193659,51.6988676773817,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-07,static,ID02,34.45139758030872,51.90161842997274,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-08,static,ID02,33.526125534012486,52.23272608372848,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-09,static,ID02,33.169221698113205,52.55829630426211,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-10,static,ID02,34.39752034095312,53.13323694832012,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-11,static,ID02,35.82066869300912,53.66324912286862,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-12,static,ID02,34.20254057868737,54.071463559221385,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-13,static,ID02,35.302135393003184,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-14,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-15,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-16,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-17,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-18,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-19,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-20,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-21,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-22,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-23,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-24,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-25,static,ID02,0.0,54.38988416997337,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-27,static,ID02,0.0,54.494120392609155,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-28,static,ID02,0.0,54.494120392609155,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-29,static,ID02,0.0,54.494120392609155,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-30,static,ID02,0.0,54.494120392609155,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-31,static,ID02,0.0,54.494120392609155,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-09-08,gru,ID02,32.74939919210513,,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-09,gru,ID02,32.60622622300809,,deepening,profile,False,False
