source,site,lat,lon,depth_m,temp_c,year,elev_m,gtnp_id
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.48673,2013.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.28997,2018.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.8947,2017.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.66209,2014.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.50933,2018.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.8488,2012.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.5129,2015.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.88124,2015.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.81383,2022.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.63792,2011.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,0.5,-2.68274,2014.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,1.0,-4.27983,2010.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.69812,2022.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.72947,2011.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.9603,2023.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,4.0,-1.33466,2020.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.45469,2011.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.85508,2013.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.56733,2020.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.80303,2015.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.84398,2011.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.88349,2016.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,4.0,-2.69029,2011.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,15.0,-2.27837,2021.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,4.0,-3.08238,2008.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,2.0,-3.73459,2008.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,20.0,-2.90629,2008.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,20.0,-3.20955,2010.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.67303,2018.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.09539,2011.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.30329,2019.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,1.0,-3.93902,2009.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.17177,2021.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,1.0,-3.82368,2013.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.7445,2013.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,10.0,-2.72399,2007.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,2.0,-2.93975,2011.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.8371,2021.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.31792,2022.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.1331,2017.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.49858,2014.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.7312,2020.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.69105,2019.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.96397,2021.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.70321,2010.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,6.0,-2.60062,2007.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.68153,2016.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.63044,2010.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.79119,2018.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.68168,2015.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,10.0,-2.77002,2014.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.09911,2012.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,10.0,-3.06521,2011.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,4.0,-3.26244,2010.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.76632,2014.0,2535.0,CH 33
PERMOS,MAT_0205,45.9823,7.6761,4.0,-2.20189,2021.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,2.0,-2.5234,2022.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,2.0,-2.70375,2014.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,4.0,-2.81743,2013.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,6.0,-3.30031,2010.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,15.0,-2.74858,2014.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,15.0,-2.72467,2008.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,2.0,-2.96451,2007.0,3343.956,CH 09
PERMOS,MAT_0205,45.9823,7.6761,50.0,-3.01813,2007.0,3343.956,CH 09
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.09372,2010.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.28687,2017.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.64889,2013.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.55932,2021.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.4983,2017.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.75897,2023.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.79111,2019.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.66735,2017.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.51849,2016.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.25475,2012.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.28951,2016.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.15111,2019.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.32748,2020.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.29525,2015.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.34697,2023.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.12819,2018.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.52028,2022.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.95566,2022.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.92577,2020.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.2713,2014.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.11052,2013.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.12786,2016.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.12624,2015.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.63636,2012.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.88973,2018.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.16738,2022.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.18264,2023.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.79905,2016.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,34.0,0.91971,2019.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.15289,2020.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.25072,2011.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,20.0,0.10454,2014.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.51819,2019.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.73555,2012.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.84439,2023.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,22.0,0.33458,2021.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.43,2010.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.57684,2023.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,31.0,0.8197,2020.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,25.0,0.47676,2012.0,2535.0,CH 33
PERMOS,LAP_1208,46.1056,7.2838,28.0,0.7368,2021.0,2535.0,CH 33
PERMOS,COR_0287,46.4288,9.8218,53.94,-0.10202,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.47439,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,38.96,-0.71598,1997.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,47.97,-0.33183,1996.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,56.94,-0.02793,1997.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,25.56,-1.47924,1991.0,2670.2,CH 13
PERMOS,SBE_0190,46.4974,9.9263,1.7,-0.20353,2017.0,2754.2,CH 16
PERMOS,COR_0287,46.4288,9.8218,55.94,-0.07813,2006.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,46.97,-0.36212,2001.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,54.94,0.03103,1999.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,52.95,-0.01897,2000.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.51766,1994.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,56.94,-0.07421,2005.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,27.56,-1.25732,1995.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,52.95,-0.11631,2015.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.6375,1988.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,47.97,-0.33305,2009.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,44.97,-0.42139,2004.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.32375,2018.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,20.56,-1.61938,1993.0,2670.2,CH 13
PERMOS,SBE_0190,46.4974,9.9263,4.2,-0.04335,2021.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,15.2,-0.59917,2018.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,3.7,-0.01088,2019.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,5.0,-0.27148,2007.0,2754.2,CH 16
PERMOS,COR_0287,46.4288,9.8218,20.56,-1.4389,2005.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,29.56,-1.195,1988.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,27.56,-1.2298,2008.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,50.99,-0.14366,2000.0,2670.2,CH 13
PERMOS,ATT_0208,46.0967,7.2737,4.0,0.32286,2015.0,2689.0,CH 02
PERMOS,ATT_0208,46.0967,7.2737,8.5,-0.09427,2020.0,2689.0,CH 02
PERMOS,ATT_0208,46.0967,7.2737,15.0,-0.23367,2020.0,2689.0,CH 02
PERMOS,ATT_0208,46.0967,7.2737,10.0,-0.38603,2010.0,2689.0,CH 02
PERMOS,ATT_0208,46.0967,7.2737,20.0,-0.33636,2010.0,2689.0,CH 02
PERMOS,ATT_0208,46.0967,7.2737,20.0,-0.19377,2020.0,2689.0,CH 02
PERMOS,ATT_0208,46.0967,7.2737,20.0,-0.17239,2021.0,2689.0,CH 02
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.15225,2020.0,2670.2,CH 13
PERMOS,STO_6100,45.9866,7.824,3.5,0.14926,2020.0,3410.0,CH 22
PERMOS,STO_6100,45.9866,7.824,2.5,-0.17547,2004.0,3410.0,CH 22
PERMOS,STO_6100,45.9866,7.824,17.0,-1.3553,2004.0,3410.0,CH 22
PERMOS,SBE_0190,46.4974,9.9263,6.0,-0.77722,2008.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,5.2,-0.18368,2014.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,9.9,-0.80045,2007.0,2754.2,CH 16
PERMOS,STO_6100,45.9866,7.824,3.0,-0.35427,2017.0,3410.0,CH 22
PERMOS,STO_6100,45.9866,7.824,10.0,-1.05736,2003.0,3410.0,CH 22
PERMOS,STO_6100,45.9866,7.824,5.0,-0.30439,2015.0,3410.0,CH 22
PERMOS,STO_6100,45.9866,7.824,10.0,-0.76704,2014.0,3410.0,CH 22
PERMOS,SBE_0190,46.4974,9.9263,2.0,-0.84131,2005.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,12.9,-0.60587,2009.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,7.0,-0.83516,2005.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,11.2,-0.47751,2016.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,11.9,-0.9662,2006.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,3.2,-0.51144,2016.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,5.7,-0.14709,2019.0,2754.2,CH 16
PERMOS,SBE_0190,46.4974,9.9263,11.2,-0.40682,2014.0,2754.2,CH 16
PERMOS,COR_0287,46.4288,9.8218,52.95,-0.05326,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,35.96,-0.74392,2006.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,55.94,-0.0166,1997.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,46.97,-0.35448,2004.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.40997,2007.0,2670.2,CH 13
