set,stratum_var,stratum,order,n,n_blocks,y_mean,y_sd,method,rmse,rmse_lo,rmse_hi,bias,bias_lo,bias_hi,delta_vs_stefan,delta_lo,delta_hi,ci_flag
Lena,ALT 5분위,Q3 [34–40 cm],2,588,13,37.25714285714287,1.7425375390016515,catboost_lo,16.58878318723775,15.534034566030048,18.00086811094697,16.28201964701708,15.36240910917086,17.565268311852307,5.996711390578502,5.377603435656607,7.9887925905057555,ok
Lena,ALT 5분위,Q4 [40–51 cm],3,600,14,45.089241666666666,2.9847035531071686,stefan,4.1441362872743355,3.00610881906646,4.747248644010816,2.5195197678299315,0.7384718334175847,3.471518923202949,0.0,0.0,0.0,ok
Lena,ALT 5분위,Q4 [40–51 cm],3,600,14,45.089241666666666,2.9847035531071686,stefan_cci,6.0632244088878515,5.404442981129974,7.935202129403713,-4.769527632297498,-7.267557646438924,-4.093080343807028,1.919088121613516,0.6642943119210847,4.838693192341235,ok
Lena,ALT 5분위,Q4 [40–51 cm],3,600,14,45.089241666666666,2.9847035531071686,catboost_lo,9.925340322165004,8.229745903656534,10.74827905669309,9.092289141331202,7.508996644766061,9.796366445980645,5.781204034890669,4.9144306530841915,7.4435277392754635,ok
Lena,ALT 5분위,Q5 [51–260 cm],4,592,17,72.06078265765765,28.025535308422445,stefan,36.83873450748847,20.958504602186014,58.52230056765384,-24.117110554598597,-42.24954603850539,-16.506091820195643,0.0,0.0,0.0,ok
Lena,ALT 5분위,Q5 [51–260 cm],4,592,17,72.06078265765765,28.025535308422445,stefan_cci,41.59564633061333,27.04120657630388,63.23755157112607,-31.077460080656987,-48.645474164625,-23.71379471447898,4.7569118231248595,4.4558500797492036,6.240817702161584,ok
Lena,ALT 5분위,Q5 [51–260 cm],4,592,17,72.06078265765765,28.025535308422445,catboost_lo,33.664161129057696,16.10964161969946,54.9160525659214,-18.072800816448886,-36.24774742024954,-8.317898328716886,-3.1745733784307717,-5.117155672289188,-2.825535478835444,ok
Lena,고도,<100 m,0,2947,20,41.996172944237074,21.000012608693165,stefan,21.646837847478267,15.394045506990269,35.62772203488513,5.655956344622272,-6.641058858704189,9.231114224761344,0.0,0.0,0.0,ok
Lena,고도,<100 m,0,2947,20,41.996172944237074,21.000012608693165,stefan_cci,20.791489499610915,13.650082936834313,37.06450620461178,-1.5892463765197304,-13.898652680066649,1.6594741172374032,-0.855348347867352,-2.5900517600152044,1.8328341589374062,ok
Lena,고도,<100 m,0,2947,20,41.996172944237074,21.000012608693165,catboost_lo,24.119013794955134,19.24758092518464,35.77240875717767,11.728508514259982,0.0494731025958389,15.723892767313822,2.4721759474768668,-0.010548459002530977,4.287913035702925,ok
Lena,고도,100–300 m,1,11,2,36.71818181818182,8.944456707096522,stefan,14.231820148991341,,,11.139485431394029,,,0.0,,,blocks<8
