cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,seed,n_splits,n_cells,n_blocks,coverage,cov_ci_lo,cov_ci_hi,width_mean,width_median,interval_score,is_ci_lo,is_ci_hi,is_width_part,is_under_part,is_over_part,rmse_point,n_seed,family_tag,note
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.25,2,1,12.0,9.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,9.88675825794538,9.798069655895233,181.38897018962436,44.34258036301639,284.92898190495447,9.88675825794538,9.956432597504712,161.54577933417426,19.211058790230343,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.25,mean,1,12.0,9.0,0.3055555555555556,0.10362433862433862,0.5555555555555556,9.302486134072145,9.156069219112396,182.12516945690368,58.236807418240524,280.08638195834686,9.302486134072145,22.9708898334931,149.85179348933846,18.51823067974428,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.5,0,1,12.0,9.0,0.4166666666666667,0.2,0.6694444444444418,14.771435618400574,13.79698133468628,178.70857958644206,77.10194583524158,259.9801284213267,14.771435618400574,31.815792337442048,132.12135163059943,19.085455367642474,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.5,1,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8333333333333334,21.269964670141537,21.543294668197632,130.70420787235102,56.698824395570476,184.99993304045938,21.269964670141537,27.521483103434235,81.91276009877525,17.30677255441624,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.5,2,1,12.0,9.0,0.4166666666666667,0.1111111111111111,0.6666666666666666,19.77351651589076,19.596139311790466,162.1792495339005,36.02930248705323,258.28463050352195,19.77351651589076,14.833863167851035,127.57186985015869,21.139932573590475,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.5,mean,1,12.0,9.0,0.47222222222222227,0.2148148148148148,0.7231481481481472,18.60497226814429,18.312138438224792,157.1973456642312,56.61002423928843,234.421563988436,18.60497226814429,24.723712869575774,113.86866052651112,19.177386831883066,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.75,0,1,12.0,9.0,0.5,0.2222222222222222,0.7777777777777778,22.15715342760086,20.69547200202942,180.01417856066996,88.74078795473882,267.4455899318707,22.15715342760086,39.35411762732725,118.50290750574186,20.770674456487306,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.75,1,1,12.0,9.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,31.904947005212307,32.31494200229645,110.44472762197256,54.13888107496834,160.31898953583502,31.904947005212307,36.073819796244294,42.46596082051596,18.257159180570188,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.75,2,1,12.0,9.0,0.5,0.2222222222222222,0.7777777777777778,29.660274773836136,29.3942089676857,156.71104638664812,34.49580399109807,243.7279983238986,29.660274773836136,22.153019645699725,104.89775196711224,24.727053116325557,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.75,mean,1,12.0,9.0,0.5555555555555555,0.25925925925925924,0.8148148148148148,27.907458402216434,27.46820765733719,149.05665085643022,59.125157673601734,223.83085926386812,27.907458402216434,32.52698568975709,88.62220676445668,21.251628917794353,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,1.0,0,1,12.0,9.0,0.5,0.25,0.7777777777777778,29.542871236801147,27.59396266937256,182.7180742089905,85.23558903076712,301.7737075829947,29.542871236801147,46.892442917212456,106.28276005497689,23.407768989320232,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,1.0,1,1,12.0,9.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,42.539929340283074,43.086589336395264,109.21188307139609,63.27113828137517,177.90610476379038,42.539929340283074,48.252535396152076,18.419418334960938,20.390977424263284,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,1.0,2,1,12.0,9.0,0.5,0.2222222222222222,0.7777777777777778,39.54703303178152,39.19227862358093,153.70387292791295,68.61650592728903,245.25661371718212,39.54703303178152,29.47217612354841,84.68466377258302,29.371006105453514,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,1.0,mean,1,12.0,9.0,0.5555555555555555,0.2685185185185185,0.8148148148148148,37.20994453628858,36.624276876449585,148.54461006943316,72.37441107981044,241.64547535465576,37.20994453628858,41.53905147897098,69.79561405417361,24.38991750634568,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.25,0,1,12.0,9.0,0.08333333333333333,0.0,0.16666666666666666,6.983436991771062,6.688038766384125,209.76212093268023,82.81407519689306,313.0355297459581,6.983436991771062,10.95172193315293,191.82696200775626,19.7428551077572,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.25,1,1,12.0,9.0,0.4166666666666667,0.1111111111111111,0.6666666666666666,20.67771651347478,19.21841710805893,111.67191208716474,56.159852359618675,147.40450293752204,20.67771651347478,43.053503714056085,47.94069185963386,16.81366805388078,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.25,2,1,12.0,9.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,13.692880322535833,10.345567375421524,139.32460306860784,45.053757082183424,223.77139977799524,13.692880322535833,10.18488691912756,115.44683582694445,18.200084084106606,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.25,mean,1,12.0,9.0,0.27777777777777773,0.07407407407407407,0.46296296296296297,13.784677942593893,12.084007749954859,153.58621202948427,61.34256154623173,228.07047748715846,13.784677942593893,21.39670418877886,118.40482989811153,18.252202415248195,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.5,0,1,12.0,9.0,0.3333333333333333,0.1111111111111111,0.5833333333333334,13.966873983542124,13.37607753276825,181.00611054676548,51.396200982508766,271.29801337093477,13.966873983542124,1.3668219248453717,165.672414638378,20.744030839042146,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.5,1,1,12.0,9.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,41.35543302694956,38.43683421611786,113.96160968790029,61.22727577460033,199.2532104829947,41.35543302694956,53.33212397037408,19.274052690576642,16.883526433785132,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.5,2,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8888888888888888,27.385760645071667,20.691134750843048,72.56891223457126,35.0348929921786,105.76074989404948,27.385760645071667,1.983357932832502,43.19979365666709,17.509833110985,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.5,mean,1,12.0,9.0,0.5277777777777778,0.25925925925925924,0.7870370370370371,27.569355885187786,24.168015499909718,122.512210823079,49.219456583095905,192.10399124932633,27.569355885187786,18.89410127601732,76.0487536618739,18.379130127937426,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.75,0,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8888888888888888,20.950310975313187,20.064116299152374,168.7699369799208,61.506956510080244,282.8630344320779,20.950310975313187,0.0,147.8196260046076,22.350273166798225,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.75,1,1,12.0,9.0,0.5,0.1111111111111111,0.75,62.03314954042435,57.65525132417679,162.06284979962217,94.52325988787196,260.2445014950302,62.03314954042435,76.2292509761631,23.800449283034727,19.621247206471875,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.75,2,1,12.0,9.0,0.8333333333333334,0.6666666666666666,1.0,41.0786409676075,31.036702126264572,55.289570758740105,30.26607355723778,72.81979619470735,41.0786409676075,0.0,14.210929791132614,17.435160808342957,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.75,mean,1,12.0,9.0,0.638888888888889,0.3703703703703704,0.8796296296296297,41.35403382778168,36.25202324986458,128.70745251276102,62.09876331839666,205.3091107072718,41.35403382778168,25.4097503253877,61.94366835959166,19.802227060537685,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,1.0,0,1,12.0,9.0,0.6666666666666666,0.4166666666666667,0.8888888888888888,27.933747967084248,26.7521550655365,170.14422544285105,53.869593708161965,307.403922629268,27.933747967084248,0.0,142.2104774757668,24.442586060889763,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,1.0,1,1,12.0,9.0,0.3333333333333333,0.0,0.5555555555555556,82.71086605389912,76.87366843223572,222.58163088950678,143.88828210035965,349.3166954486458,82.71086605389912,111.54391896011485,28.32684587549282,24.13543172842716,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,1.0,2,1,12.0,9.0,0.8333333333333334,0.6666666666666666,1.0,54.77152129014333,41.382269501686096,60.47952942053477,39.51441382103496,74.12429304222266,54.77152129014333,0.0,5.708008130391444,17.983736852591147,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,1.0,mean,1,12.0,9.0,0.6111111111111112,0.3611111111111111,0.8148148148148149,55.13871177037557,48.336030999819435,151.06846191763086,79.0907632098522,243.6149703733788,55.13871177037557,37.18130632003828,58.74844382721702,22.18725154730269,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.25,0,1,12.0,9.0,0.16666666666666666,0.0,0.3333333333333333,8.353840790688992,9.006604135036469,197.9127069337458,81.96801699896652,293.64327527478747,8.353840790688992,27.21301265761382,162.34585348544297,18.922198324303324,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.25,1,1,12.0,9.0,0.08333333333333333,0.0,0.3333333333333333,9.451777423421541,10.04520034790039,184.1441263777663,96.78686317470346,238.6383360701453,9.451777423421541,58.34871475513165,116.34363419921313,16.572910460786197,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.25,2,1,12.0,9.0,0.25,0.0,0.4444444444444444,11.030552049477896,10.242502138018608,189.19965251507577,75.50089880559172,281.13106099258965,11.030552049477896,29.14295748428059,149.0261429813173,18.52565386594766,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.25,mean,1,12.0,9.0,0.16666666666666666,0.0,0.3703703703703704,9.612056754529476,9.764768873651823,190.41882860886264,84.75192632642056,271.13755744584086,9.612056754529476,38.23489496567535,142.5718768886578,18.00692088367906,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.5,0,1,12.0,9.0,0.4166666666666667,0.1111111111111111,0.6666666666666666,16.707681581377983,18.013208270072937,170.85134430340045,70.5258634204666,237.2826692545469,16.707681581377983,29.457236528396596,124.68642619362588,19.02967675162595,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.5,1,1,12.0,9.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,18.903554846843083,20.09040069580078,202.33163903012576,119.08509208981344,297.0502891158808,18.903554846843083,120.11479923867773,63.31328494460496,17.40046214061066,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.5,2,1,12.0,9.0,0.4166666666666667,0.1111111111111111,0.6666666666666666,22.06110409895579,20.485004276037216,174.55449101218468,88.55313137298747,244.41803002990318,22.06110409895579,46.09328914571689,106.40009776751201,18.74419991020321,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.5,mean,1,12.0,9.0,0.3888888888888889,0.1111111111111111,0.6666666666666666,19.224113509058952,19.529537747303646,182.57915811523696,92.72136229442252,259.5836628001103,19.224113509058952,65.22177497093041,98.13326963524763,18.39144626747994,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.75,0,1,12.0,9.0,0.5,0.2222222222222222,0.7777777777777778,25.061522372066975,27.019812405109406,157.58467000584915,66.03875872903032,221.13176894673316,25.061522372066975,38.977449933687836,93.54569770009432,19.752677571309327,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.75,1,1,12.0,9.0,0.3333333333333333,0.1111111111111111,0.5833333333333334,28.355332270264626,30.135601043701172,261.75856449559035,150.04487587963249,432.79890176072536,28.355332270264626,194.7019202485044,38.70131197682135,21.50059097772792,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.75,2,1,12.0,9.0,0.4166666666666667,0.1111111111111111,0.6666666666666666,33.091656148433685,30.727506414055824,179.00292750420394,106.8504752939498,245.16581543157864,33.091656148433685,74.15388129375599,71.75739006201428,20.059082357702,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.75,mean,1,12.0,9.0,0.4166666666666667,0.14814814814814814,0.6759259259259259,28.83617026358843,29.294306620955467,199.44872066854782,107.64470330087086,299.69882871301235,28.83617026358843,102.61108382531607,68.00146657964332,20.437450302246415,3.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,1.0,0,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8888888888888888,33.415363162755966,36.026416540145874,148.71111329506948,52.83548989111996,236.40143986857603,33.415363162755966,48.49766333897907,66.79808679333442,21.027805670551263,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,1.0,1,1,12.0,9.0,0.4166666666666667,0.16527777777777786,0.6666666666666666,37.807109693686165,40.18080139160156,346.5871203626663,191.01925892829775,566.7104666389064,37.807109693686165,269.28904125833105,39.49096941064907,27.443748836400385,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,1.0,2,1,12.0,9.0,0.4166666666666667,0.16666666666666666,0.6666666666666666,44.12220819791158,40.97000855207443,188.56408459168892,107.81065463534112,294.4725933882926,44.12220819791158,103.94436182799161,40.49751456578574,22.277008673498557,1.0,residual,
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,1.0,mean,1,12.0,9.0,0.47222222222222227,0.2217592592592593,0.7407407407407406,38.448227018117905,39.05907549460729,227.9541060831416,117.22180115158626,365.86149996525836,38.448227018117905,140.57702214176723,48.92885692325641,23.5828543934834,3.0,residual,
noinfo,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.25,0,1,27.0,19.0,0.2222222222222222,0.08686594202898551,0.37510775862068957,7.980646363563007,7.909824848175049,269.7674169062879,93.45434341741661,485.4457100514618,7.980646363563007,27.15832231226737,234.62844823045756,26.963739553610342,1.0,residual,
noinfo,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.25,1,1,27.0,19.0,0.2962962962962963,0.13793103448275862,0.480037037037037,10.825756478088874,10.711975812911987,249.12689313077232,70.2170539408516,479.70908357488577,10.825756478088874,32.63044237821201,205.67069427447146,26.78648425870681,1.0,residual,
noinfo,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.25,2,1,27.0,19.0,0.25925925925925924,0.09991935483870969,0.4230769230769231,9.9377545590202,8.089872598648071,266.6138157033732,56.746931944741455,501.68875834393526,9.9377545590202,12.794918811078912,243.881142333274,28.459501719806003,1.0,residual,
noinfo,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.25,mean,1,27.0,19.0,0.25925925925925924,0.10823877711681794,0.4260739062448832,9.581385800224027,8.90389108657837,261.8360419134778,73.47277643433655,488.9478506567609,9.581385800224027,24.194561167186098,228.0600949460677,27.40324184404105,3.0,residual,
noinfo,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.5,0,1,27.0,19.0,0.3333333333333333,0.15990625,0.56,15.961292727126015,15.819649696350098,252.96095630723175,96.11049380748601,442.65130261781167,15.961292727126015,30.29643164769268,206.70323193241308,27.58483873758434,1.0,residual,
noinfo,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.5,1,1,27.0,19.0,0.4074074074074074,0.23326923076923078,0.6191964285714284,21.651512956177747,21.423951625823975,222.98360068201507,73.05251987716595,422.1024812305867,21.651512956177747,33.24124534194327,168.09084238389406,26.852834681227208,1.0,residual,
noinfo,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.5,2,1,27.0,19.0,0.4074074074074074,0.21739130434782608,0.6190476190476191,19.8755091180404,16.179745197296143,245.005508852479,38.54848368681124,473.8495105029952,19.8755091180404,5.060209867524087,220.06978986691448,30.083059213326283,1.0,residual,
