cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Svalbard,0,2,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,111.054,-103.873,103.873,-9.0707,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,109.31,-102.234,102.234,-8.7569,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,107.575,-100.594,100.594,-8.4497,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,105.85,-98.955,98.955,-8.149,0.4
noinfo,Svalbard,0,0,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,111.591,-105.512,105.512,-9.1683,0.4
noinfo,Svalbard,0,0,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,112.212,-106.083,106.083,-9.2817,0.4
noinfo,Svalbard,0,0,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,112.833,-106.655,106.655,-9.3958,0.4
noinfo,Svalbard,0,0,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,113.454,-107.226,107.226,-9.5106,0.4
noinfo,Svalbard,0,0,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,114.075,-107.797,107.797,-9.6259,0.4
noinfo,Svalbard,0,1,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,111.591,-105.512,105.512,-9.1683,0.4
noinfo,Svalbard,0,1,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,111.92,-105.617,105.617,-9.2284,0.4
noinfo,Svalbard,0,1,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,112.254,-105.721,105.721,-9.2894,0.4
noinfo,Svalbard,0,1,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,112.591,-105.825,105.825,-9.3515,0.4
noinfo,Svalbard,0,1,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,112.933,-105.929,105.929,-9.4144,0.4
noinfo,Svalbard,0,2,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,111.591,-105.512,105.512,-9.1683,0.4
noinfo,Svalbard,0,2,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,112.603,-106.427,106.427,-9.3536,0.4
